(701, 1, 1, 0.6549983795266598),(-141, 12, 21, 0.6549983795266598),365,1669915.1549983795,(0, 1056644.6549983795)
(702, 1, 1, 0.8984809459652752),(-140, 12, 20, 0.8984809459652752),365,1670280.398480946,(0, 1057009.898480946)
(703, 1, 2, 0.14213545806705952),(-139, 12, 21, 0.14213545806705952),366,1670645.642135458,(0, 1057375.142135458)
(704, 1, 1, 0.38764557894319296),(-138, 12, 21, 0.38764557894319296),365,1671010.887645579,(0, 1057740.387645579)
(705, 1, 1, 0.6311434449162334),(-137, 12, 21, 0.6311434449162334),365,1671376.131143445,(0, 1058105.631143445)
(706, 1, 1, 0.8692528067622334),(-136, 12, 20, 0.8692528067622334),365,1671741.3692528068,(0, 1058470.8692528068)
(707, 1, 2, 0.1100504738278687),(-135, 12, 21, 0.1100504738278687),366,1672106.6100504738,(0, 1058836.1100504738)
(708, 1, 1, 0.3544594789855182),(-134, 12, 21, 0.3544594789855182),365,1672471.854459479,(0, 1059201.354459479)
(709, 1, 1, 0.5948736546561122),(-133, 12, 21, 0.5948736546561122),365,1672837.0948736547,(0, 1059566.5948736547)
(710, 1, 1, 0.8351375903002918),(-132, 12, 20, 0.8351375903002918),365,1673202.3351375903,(0, 1059931.8351375903)
(711, 1, 2, 0.07570781209506094),(-131, 12, 21, 0.07570781209506094),366,1673567.575707812,(0, 1060297.075707812)
(712, 1, 1, 0.31718602823093534),(-130, 12, 21, 0.31718602823093534),365,1673932.8171860282,(0, 1060662.3171860282)
(713, 1, 1, 0.561210153857246),(-129, 12, 21, 0.561210153857246),365,1674298.0612101539,(0, 1061027.5612101539)
(714, 1, 1, 0.8048639451153576),(-128, 12, 20, 0.8048639451153576),365,1674663.304863945,(0, 1061392.804863945)
(715, 1, 2, 0.05058249132707715),(-127, 12, 21, 0.05058249132707715),366,1675028.5505824913,(0, 1061758.0505824913)
(716, 1, 1, 0.3013832727447152),(-126, 12, 21, 0.3013832727447152),365,1675393.8013832727,(0, 1062123.3013832727)
(717, 1, 1, 0.5443742880597711),(-125, 12, 21, 0.5443742880597711),365,1675759.044374288,(0, 1062488.544374288)
(718, 1, 1, 0.7862461272161454),(-124, 12, 20, 0.7862461272161454),365,1676124.2862461272,(0, 1062853.7862461272)
(719, 1, 2, 0.030267788097262383),(-123, 12, 21, 0.030267788097262383),366,1676489.530267788,(0, 1063219.030267788)
(720, 1, 1, 0.2724466980434954),(-122, 12, 21, 0.2724466980434954),365,1676854.772446698,(0, 1063584.272446698)
(721, 1, 1, 0.5170304863713682),(-121, 12, 21, 0.5170304863713682),365,1677220.0170304864,(0, 1063949.5170304864)
(722, 1, 1, 0.757215783931315),(-120, 12, 20, 0.757215783931315),365,1677585.257215784,(0, 1064314.757215784)
(723, 1, 1, 0.9964057835750282),(-119, 12, 20, 0.9964057835750282),365,1677950.4964057836,(0, 1064679.9964057836)
(724, 1, 1, 0.24206748907454312),(-118, 12, 21, 0.24206748907454312),366,1678315.742067489,(0, 1065045.242067489)
(725, 1, 1, 0.4812544707674533),(-117, 12, 21, 0.4812544707674533),365,1678680.9812544708,(0, 1065410.4812544708)
(726, 1, 1, 0.7223868623841554),(-116, 12, 20, 0.7223868623841554),365,1679046.2223868624,(0, 1065775.7223868624)
(727, 1, 1, 0.9683467452414334),(-115, 12, 20, 0.9683467452414334),365,1679411.4683467452,(0, 1066140.9683467452)
(728, 1, 1, 0.20969979255460203),(-114, 12, 21, 0.20969979255460203),366,1679776.7096997926,(0, 1066506.2096997926)
(729, 1, 1, 0.45375106716528535),(-113, 12, 21, 0.45375106716528535),365,1680141.9537510672,(0, 1066871.4537510672)
(730, 1, 1, 0.6937101813964546),(-112, 12, 20, 0.6937101813964546),365,1680507.1937101814,(0, 1067236.6937101814)
(731, 1, 1, 0.9338310591410846),(-111, 12, 20, 0.9338310591410846),365,1680872.4338310591,(0, 1067601.9338310591)
(732, 1, 1, 0.1828976864926517),(-110, 12, 21, 0.1828976864926517),366,1681237.6828976865,(0, 1067967.1828976865)
(733, 1, 1, 0.42472823010757565),(-109, 12, 21, 0.42472823010757565),365,1681602.92472823,(0, 1068332.42472823)
(734, 1, 1, 0.6655302904546261),(-108, 12, 20, 0.6655302904546261),365,1681968.1655302905,(0, 1068697.6655302905)
(735, 1, 1, 0.9113107977900654),(-107, 12, 20, 0.9113107977900654),365,1682333.4113107978,(0, 1069062.9113107978)
(736, 1, 1, 0.15203960798680782),(-106, 12, 21, 0.15203960798680782),366,1682698.652039608,(0, 1069428.152039608)
(737, 1, 1, 0.39704117574729025),(-105, 12, 21, 0.39704117574729025),365,1683063.8970411757,(0, 1069793.3970411757)
(738, 1, 1, 0.6427910653874278),(-104, 12, 20, 0.6427910653874278),365,1683429.1427910654,(0, 1070158.6427910654)
(739, 1, 1, 0.8853838017676026),(-103, 12, 20, 0.8853838017676026),365,1683794.3853838018,(0, 1070523.8853838018)
(740, 1, 1, 0.1357145558577031),(-102, 12, 21, 0.1357145558577031),366,1684159.6357145559,(0, 1070889.1357145559)
(741, 1, 1, 0.37688299850560725),(-101, 12, 21, 0.37688299850560725),365,1684524.8768829985,(0, 1071254.3768829985)
(742, 1, 1, 0.6140907513909042),(-100, 12, 21, 0.6140907513909042),365,1684890.1140907514,(0, 1071619.6140907514)
(743, 1, 1, 0.8590994626283646),(-99, 12, 21, 0.8590994626283646),365,1685255.3590994626,(0, 1071984.8590994626)
(744, 1, 1, 0.09839379135519266),(-98, 12, 22, 0.09839379135519266),366,1685620.5983937914,(0, 1072350.0983937914)
(745, 1, 1, 0.3389328185003251),(-97, 12, 22, 0.3389328185003251),365,1685985.8389328185,(0, 1072715.3389328185)
(746, 1, 1, 0.581413856241852),(-96, 12, 21, 0.581413856241852),365,1686351.0814138562,(0, 1073080.5814138562)
(747, 1, 1, 0.8171434365212917),(-95, 12, 21, 0.8171434365212917),365,1686716.3171434365,(0, 1073445.8171434365)
(748, 1, 1, 0.06384549266658723),(-94, 12, 22, 0.06384549266658723),366,1687081.5638454927,(0, 1073811.0638454927)
(749, 1, 1, 0.3066524819005281),(-93, 12, 22, 0.3066524819005281),365,1687446.806652482,(0, 1074176.306652482)
(750, 1, 1, 0.5469204196706414),(-92, 12, 21, 0.5469204196706414),365,1687812.0469204197,(0, 1074541.5469204197)
(751, 1, 1, 0.7979113436304033),(-91, 12, 21, 0.7979113436304033),365,1688177.2979113436,(0, 1074906.7979113436)
(752, 1, 1, 0.04108757455833256),(-90, 12, 22, 0.04108757455833256),366,1688542.5410875746,(0, 1075272.0410875746)
(753, 1, 1, 0.28382376907393336),(-89, 12, 22, 0.28382376907393336),365,1688907.783823769,(0, 1075637.283823769)
(754, 1, 1, 0.5295523381792009),(-88, 12, 21, 0.5295523381792009),365,1689273.0295523382,(0, 1076002.5295523382)
(755, 1, 1, 0.7687388544436544),(-87, 12, 21, 0.7687388544436544),365,1689638.2687388544,(0, 1076367.7687388544)
(756, 1, 1, 0.01835173717699945),(-86, 12, 22, 0.01835173717699945),366,1690003.5183517372,(0, 1076733.0183517372)
(757, 1, 1, 0.26245645387098193),(-85, 12, 22, 0.26245645387098193),365,1690368.7624564539,(0, 1077098.2624564539)
(758, 1, 1, 0.49893992859870195),(-84, 12, 21, 0.49893992859870195),365,1690733.9989399286,(0, 1077463.4989399286)
(759, 1, 1, 0.7452255566604435),(-83, 12, 21, 0.7452255566604435),365,1691099.2452255567,(0, 1077828.7452255567)
(760, 1, 1, 0.984535725787282),(-82, 12, 21, 0.984535725787282),365,1691464.4845357258,(0, 1078193.9845357258)
(761, 1, 1, 0.22523147193714976),(-81, 12, 22, 0.22523147193714976),366,1691829.725231472,(0, 1078559.225231472)
(762, 1, 1, 0.47139538871124387),(-80, 12, 21, 0.47139538871124387),365,1692194.9713953887,(0, 1078924.4713953887)
(763, 1, 1, 0.7105395658873022),(-79, 12, 21, 0.7105395658873022),365,1692560.210539566,(0, 1079289.710539566)
(764, 1, 1, 0.9575646165758371),(-78, 12, 21, 0.9575646165758371),365,1692925.4575646166,(0, 1079654.9575646166)
(765, 1, 1, 0.20017125830054283),(-77, 12, 22, 0.20017125830054283),366,1693290.7001712583,(0, 1080020.2001712583)
(766, 1, 1, 0.4347106935456395),(-76, 12, 21, 0.4347106935456395),365,1693655.9347106935,(0, 1080385.4347106935)
(767, 1, 1, 0.6816618996672332),(-75, 12, 21, 0.6816618996672332),365,1694021.1816618997,(0, 1080750.6816618997)
(768, 1, 1, 0.9240946397185326),(-74, 12, 21, 0.9240946397185326),365,1694386.4240946397,(0, 1081115.9240946397)
(769, 1, 2, 0.1635302510112524),(-73, 12, 22, 0.1635302510112524),366,1694751.663530251,(0, 1081481.163530251)
(770, 1, 2, 0.4099378015380353),(-72, 12, 21, 0.4099378015380353),365,1695116.9099378015,(0, 1081846.4099378015)
(771, 1, 2, 0.6483625993132591),(-71, 12, 21, 0.6483625993132591),365,1695482.1483625993,(0, 1082211.6483625993)
(772, 1, 1, 0.8952791795600206),(-70, 12, 21, 0.8952791795600206),365,1695847.3952791796,(0, 1082576.8952791796)
(773, 1, 2, 0.14339780947193503),(-69, 12, 22, 0.14339780947193503),366,1696212.6433978095,(0, 1082942.1433978095)
(774, 1, 2, 0.383006171323359),(-68, 12, 21, 0.383006171323359),365,1696577.8830061713,(0, 1083307.3830061713)
(775, 1, 2, 0.6339714592322707),(-67, 12, 21, 0.6339714592322707),365,1696943.1339714592,(0, 1083672.6339714592)
(776, 1, 1, 0.8795254172291607),(-66, 12, 21, 0.8795254172291607),365,1697308.3795254172,(0, 1084037.8795254172)
(777, 1, 2, 0.11637861072085798),(-65, 12, 22, 0.11637861072085798),366,1697673.6163786107,(0, 1084403.1163786107)
(778, 1, 2, 0.3623514899518341),(-64, 12, 21, 0.3623514899518341),365,1698038.86235149,(0, 1084768.36235149)
(779, 1, 2, 0.6002860974986106),(-63, 12, 21, 0.6002860974986106),365,1698404.1002860975,(0, 1085133.6002860975)
(780, 1, 1, 0.8440226293168962),(-62, 12, 21, 0.8440226293168962),365,1698769.3440226293,(0, 1085498.8440226293)
(781, 1, 2, 0.08863913989625871),(-61, 12, 22, 0.08863913989625871),366,1699134.58863914,(0, 1085864.08863914)
(782, 1, 2, 0.3215377824380994),(-60, 12, 21, 0.3215377824380994),365,1699499.8215377824,(0, 1086229.3215377824)
(783, 1, 2, 0.5657190289348364),(-59, 12, 21, 0.5657190289348364),365,1699865.065719029,(0, 1086594.565719029)
(784, 1, 1, 0.8085397365503013),(-58, 12, 21, 0.8085397365503013),365,1700230.3085397366,(0, 1086959.8085397366)
(785, 1, 2, 0.04598807590082288),(-57, 12, 22, 0.04598807590082288),366,1700595.545988076,(0, 1087325.045988076)
(786, 1, 2, 0.2950326865538955),(-56, 12, 21, 0.2950326865538955),365,1700960.7950326866,(0, 1087690.2950326866)
(787, 1, 2, 0.5376367527060211),(-55, 12, 21, 0.5376367527060211),365,1701326.0376367527,(0, 1088055.5376367527)
(788, 1, 1, 0.7829449172131717),(-54, 12, 21, 0.7829449172131717),365,1701691.2829449172,(0, 1088420.7829449172)
(789, 1, 2, 0.030103632248938084),(-53, 12, 22, 0.030103632248938084),366,1702056.5301036322,(0, 1088786.0301036322)
(790, 1, 2, 0.266825333237648),(-52, 12, 21, 0.266825333237648),365,1702421.7668253332,(0, 1089151.2668253332)
(791, 1, 2, 0.514584448421374),(-51, 12, 21, 0.514584448421374),365,1702787.0145844484,(0, 1089516.5145844484)
(792, 1, 1, 0.7612157016992569),(-50, 12, 21, 0.7612157016992569),365,1703152.2612157017,(0, 1089881.7612157017)
(793, 1, 1, 0.9992288325447589),(-49, 12, 21, 0.9992288325447589),365,1703517.4992288325,(0, 1090246.9992288325)
(794, 1, 2, 0.24493507808074355),(-48, 12, 21, 0.24493507808074355),366,1703882.744935078,(0, 1090612.244935078)
(795, 1, 2, 0.48531945049762726),(-47, 12, 21, 0.48531945049762726),365,1704247.9853194505,(0, 1090977.4853194505)
(796, 1, 1, 0.72763846302405),(-46, 12, 21, 0.72763846302405),365,1704613.227638463,(0, 1091342.727638463)
(797, 1, 1, 0.9753812807612121),(-45, 12, 21, 0.9753812807612121),365,1704978.4753812808,(0, 1091707.9753812808)
(798, 1, 2, 0.21385247632861137),(-44, 12, 21, 0.21385247632861137),366,1705343.7138524763,(0, 1092073.2138524763)
(799, 1, 2, 0.45954268192872405),(-43, 12, 21, 0.45954268192872405),365,1705708.959542682,(0, 1092438.459542682)
(800, 1, 1, 0.7047901735641062),(-42, 12, 21, 0.7047901735641062),365,1706074.2047901736,(0, 1092803.7047901736)
(801, 1, 1, 0.9386788052506745),(-41, 12, 21, 0.9386788052506745),365,1706439.4386788053,(0, 1093168.9386788053)
(802, 1, 2, 0.1824649467598647),(-40, 12, 21, 0.1824649467598647),366,1706804.6824649468,(0, 1093534.1824649468)
(803, 1, 2, 0.42420848086476326),(-39, 12, 21, 0.42420848086476326),365,1707169.9242084809,(0, 1093899.4242084809)
(804, 1, 1, 0.6653379776980728),(-38, 12, 21, 0.6653379776980728),365,1707535.1653379777,(0, 1094264.6653379777)
(805, 1, 1, 0.9117573220282793),(-37, 12, 21, 0.9117573220282793),365,1707900.411757322,(0, 1094629.911757322)
(806, 1, 2, 0.14869761373847723),(-36, 12, 21, 0.14869761373847723),366,1708265.6486976137,(0, 1094995.1486976137)
(807, 1, 2, 0.3919021221809089),(-35, 12, 21, 0.3919021221809089),365,1708630.8919021222,(0, 1095360.3919021222)
(808, 1, 1, 0.6406359432730824),(-34, 12, 21, 0.6406359432730824),365,1708996.1406359433,(0, 1095725.6406359433)
(809, 1, 1, 0.8795667968224734),(-33, 12, 21, 0.8795667968224734),365,1709361.3795667968,(0, 1096090.8795667968)
(810, 1, 2, 0.128882999997586),(-32, 12, 21, 0.128882999997586),366,1709726.628883,(0, 1096456.128883)
(811, 1, 2, 0.37588760489597917),(-31, 12, 21, 0.37588760489597917),365,1710091.875887605,(0, 1096821.375887605)
(812, 1, 1, 0.6181991519406438),(-30, 12, 21, 0.6181991519406438),365,1710457.118199152,(0, 1097186.618199152)
(813, 1, 1, 0.8648603735491633),(-29, 12, 21, 0.8648603735491633),365,1710822.3648603735,(0, 1097551.8648603735)
(814, 1, 2, 0.1033792037051171),(-28, 12, 21, 0.1033792037051171),366,1711187.6033792037,(0, 1097917.1033792037)
(815, 1, 2, 0.34615075681358576),(-27, 12, 21, 0.34615075681358576),365,1711552.8461507568,(0, 1098282.3461507568)
(816, 1, 1, 0.5923988295253366),(-26, 12, 21, 0.5923988295253366),365,1711918.0923988295,(0, 1098647.5923988295)
(817, 1, 1, 0.8273890705313534),(-25, 12, 21, 0.8273890705313534),365,1712283.3273890705,(0, 1099012.8273890705)
(818, 1, 2, 0.06847509602084756),(-24, 12, 21, 0.06847509602084756),366,1712648.568475096,(0, 1099378.068475096)
(819, 1, 2, 0.310138484230265),(-23, 12, 21, 0.310138484230265),365,1713013.8101384842,(0, 1099743.3101384842)
(820, 1, 1, 0.5498308972455561),(-22, 12, 21, 0.5498308972455561),365,1713379.0498308972,(0, 1100108.5498308972)
(821, 1, 1, 0.7964489022269845),(-21, 12, 21, 0.7964489022269845),365,1713744.2964489022,(0, 1100473.7964489022)
(822, 1, 2, 0.03834305424243212),(-20, 12, 21, 0.03834305424243212),366,1714109.5383430542,(0, 1100839.0383430542)
(823, 1, 2, 0.2823265502229333),(-19, 12, 21, 0.2823265502229333),365,1714474.7823265502,(0, 1101204.2823265502)
(824, 1, 1, 0.5287128174677491),(-18, 12, 21, 0.5287128174677491),365,1714840.0287128175,(0, 1101569.5287128175)
(825, 1, 1, 0.7666870828252286),(-17, 12, 21, 0.7666870828252286),365,1715205.2666870828,(0, 1101934.7666870828)
(826, 1, 2, 0.009679328417405486),(-16, 12, 21, 0.009679328417405486),366,1715570.5096793284,(0, 1102300.0096793284)
(827, 1, 2, 0.25613566185347736),(-15, 12, 21, 0.25613566185347736),365,1715935.7561356619,(0, 1102665.2561356619)
(828, 1, 1, 0.49885509395971894),(-14, 12, 21, 0.49885509395971894),365,1716300.998855094,(0, 1103030.498855094)
(829, 1, 1, 0.7446182093117386),(-13, 12, 21, 0.7446182093117386),365,1716666.2446182093,(0, 1103395.7446182093)
(830, 1, 1, 0.9860172374173999),(-12, 12, 20, 0.9860172374173999),365,1717031.4860172374,(0, 1103760.9860172374)
(831, 1, 2, 0.22777467779815197),(-11, 12, 21, 0.22777467779815197),366,1717396.7277746778,(0, 1104126.2277746778)
(832, 1, 1, 0.47529159067198634),(-10, 12, 21, 0.47529159067198634),365,1717761.9752915907,(0, 1104491.4752915907)
(833, 1, 1, 0.71615647431463),(-9, 12, 21, 0.71615647431463),365,1718127.2161564743,(0, 1104856.7161564743)
(834, 1, 1, 0.9598930217325687),(-8, 12, 20, 0.9598930217325687),365,1718492.4598930217,(0, 1105221.9598930217)
(835, 1, 2, 0.20588242239318788),(-7, 12, 21, 0.20588242239318788),366,1718857.7058824224,(0, 1105587.2058824224)
(836, 1, 1, 0.445831841789186),(-6, 12, 21, 0.445831841789186),365,1719222.9458318418,(0, 1105952.4458318418)
(837, 1, 1, 0.6875800767447799),(-5, 12, 21, 0.6875800767447799),365,1719588.1875800767,(0, 1106317.6875800767)
(838, 1, 1, 0.9281665512826294),(-4, 12, 20, 0.9281665512826294),365,1719953.4281665513,(0, 1106682.9281665513)
(839, 1, 2, 0.16841360600665212),(-3, 12, 21, 0.16841360600665212),366,1720318.668413606,(0, 1107048.168413606)
(840, 1, 1, 0.4138803696259856),(-2, 12, 21, 0.4138803696259856),365,1720683.9138803696,(0, 1107413.4138803696)
(841, 1, 1, 0.6515375482849777),(-1, 12, 21, 0.6515375482849777),365,1721049.1515375483,(0, 1107778.6515375483)
(842, 1, 1, 0.8908799919299781),(0, 12, 20, 0.8908799919299781),365,1721414.390879992,(0, 1108143.890879992)
(843, 1, 2, 0.13543768180534244),(1, 12, 21, 0.13543768180534244),366,1721779.6354376818,(0, 1108509.1354376818)
(844, 1, 1, 0.37898049247451127),(2, 12, 21, 0.37898049247451127),365,1722144.8789804925,(0, 1108874.3789804925)
(845, 1, 1, 0.6254425251390785),(3, 12, 21, 0.6254425251390785),365,1722510.1254425251,(0, 1109239.6254425251)
(846, 1, 1, 0.8721681067254394),(4, 12, 20, 0.8721681067254394),365,1722875.3721681067,(0, 1109604.8721681067)
(847, 1, 2, 0.11728981509804726),(5, 12, 21, 0.11728981509804726),366,1723240.617289815,(0, 1109970.117289815)
(848, 1, 1, 0.3633672525174916),(6, 12, 21, 0.3633672525174916),365,1723605.8633672525,(0, 1110335.3633672525)
(849, 1, 1, 0.6043706552591175),(7, 12, 21, 0.6043706552591175),365,1723971.1043706553,(0, 1110700.6043706553)
(850, 1, 1, 0.8456039219163358),(8, 12, 20, 0.8456039219163358),365,1724336.345603922,(0, 1111065.845603922)
(851, 1, 2, 0.09071830427274108),(9, 12, 21, 0.09071830427274108),366,1724701.5907183043,(0, 1111431.0907183043)
(852, 1, 1, 0.33354944502934813),(10, 12, 21, 0.33354944502934813),365,1725066.833549445,(0, 1111796.333549445)
(853, 1, 1, 0.5737708355300128),(11, 12, 21, 0.5737708355300128),365,1725432.0737708355,(0, 1112161.5737708355)
(854, 1, 1, 0.8141483850777149),(12, 12, 20, 0.8141483850777149),365,1725797.314148385,(0, 1112526.814148385)
(855, 1, 2, 0.05570467887446284),(13, 12, 21, 0.05570467887446284),366,1726162.5557046789,(0, 1112892.0557046789)
(856, 1, 1, 0.29857744346372783),(14, 12, 21, 0.29857744346372783),365,1726527.7985774435,(0, 1113257.2985774435)
(857, 1, 1, 0.5414540118072182),(15, 12, 21, 0.5414540118072182),365,1726893.0414540118,(0, 1113622.5414540118)
(858, 1, 1, 0.7830560076981783),(16, 12, 20, 0.7830560076981783),365,1727258.2830560077,(0, 1113987.7830560077)
(859, 1, 2, 0.026991168037056923),(17, 12, 21, 0.026991168037056923),366,1727623.526991168,(0, 1114353.026991168)
(860, 1, 1, 0.2700556465424597),(18, 12, 21, 0.2700556465424597),365,1727988.7700556465,(0, 1114718.2700556465)
(861, 1, 1, 0.5101959616877139),(19, 12, 21, 0.5101959616877139),365,1728354.0101959617,(0, 1115083.5101959617)
(862, 1, 1, 0.7535654082894325),(20, 12, 20, 0.7535654082894325),365,1728719.2535654083,(0, 1115448.7535654083)
(863, 1, 1, 0.998616780154407),(21, 12, 20, 0.998616780154407),365,1729084.4986167802,(0, 1115813.9986167802)
(864, 1, 1, 0.24249222851358354),(22, 12, 21, 0.24249222851358354),366,1729449.7424922285,(0, 1116179.2424922285)
(865, 1, 1, 0.4850100795738399),(23, 12, 21, 0.4850100795738399),365,1729814.9850100796,(0, 1116544.4850100796)
(866, 1, 1, 0.7260674184653908),(24, 12, 20, 0.7260674184653908),365,1730180.2260674185,(0, 1116909.7260674185)
(867, 1, 1, 0.9703231202438474),(25, 12, 20, 0.9703231202438474),365,1730545.4703231202,(0, 1117274.9703231202)
(868, 1, 1, 0.2174446741119027),(26, 12, 21, 0.2174446741119027),366,1730910.717444674,(0, 1117640.217444674)
(869, 1, 1, 0.46131059620529413),(27, 12, 21, 0.46131059620529413),365,1731275.9613105962,(0, 1118005.4613105962)
(870, 1, 1, 0.7066780913155526),(28, 12, 20, 0.7066780913155526),365,1731641.2066780913,(0, 1118370.7066780913)
(871, 1, 1, 0.9516322021372616),(29, 12, 20, 0.9516322021372616),365,1732006.4516322021,(0, 1118735.9516322021)
(872, 1, 1, 0.19273851183243096),(30, 12, 21, 0.19273851183243096),366,1732371.6927385118,(0, 1119101.1927385118)
(873, 1, 1, 0.4326157048344612),(31, 12, 21, 0.4326157048344612),365,1732736.9326157048,(0, 1119466.4326157048)
(874, 1, 1, 0.6728753626812249),(32, 12, 20, 0.6728753626812249),365,1733102.1728753627,(0, 1119831.6728753627)
(875, 1, 1, 0.9138549759518355),(33, 12, 20, 0.9138549759518355),365,1733467.413854976,(0, 1120196.913854976)
(876, 1, 1, 0.1573600536212325),(34, 12, 21, 0.1573600536212325),366,1733832.6573600536,(0, 1120562.1573600536)
(877, 1, 1, 0.39571862388402224),(35, 12, 21, 0.39571862388402224),365,1734197.895718624,(0, 1120927.395718624)
(878, 1, 1, 0.6352114384062588),(36, 12, 20, 0.6352114384062588),365,1734563.1352114384,(0, 1121292.6352114384)
(879, 1, 1, 0.8806373870465904),(37, 12, 20, 0.8806373870465904),365,1734928.380637387,(0, 1121657.880637387)
(880, 1, 1, 0.12335811695083976),(38, 12, 21, 0.12335811695083976),366,1735293.623358117,(0, 1122023.123358117)
(881, 1, 1, 0.3684774392750114),(39, 12, 21, 0.3684774392750114),365,1735658.8684774393,(0, 1122388.3684774393)
(882, 1, 1, 0.6146954572759569),(40, 12, 20, 0.6146954572759569),365,1736024.1146954573,(0, 1122753.6146954573)
(883, 1, 1, 0.857741397805512),(41, 12, 20, 0.857741397805512),365,1736389.3577413978,(0, 1123118.8577413978)
(884, 1, 1, 0.1044930424541235),(42, 12, 21, 0.1044930424541235),366,1736754.6044930425,(0, 1123484.1044930425)
(885, 1, 1, 0.3466106401756406),(43, 12, 21, 0.3466106401756406),365,1737119.8466106402,(0, 1123849.3466106402)
(886, 1, 1, 0.5886542280204594),(44, 12, 20, 0.5886542280204594),365,1737485.088654228,(0, 1124214.588654228)
(887, 1, 1, 0.8375393869355321),(45, 12, 20, 0.8375393869355321),365,1737850.337539387,(0, 1124579.837539387)
(888, 1, 1, 0.07760624238289893),(46, 12, 21, 0.07760624238289893),366,1738215.5776062424,(0, 1124945.0776062424)
(889, 1, 1, 0.31791981402784586),(47, 12, 21, 0.31791981402784586),365,1738580.817919814,(0, 1125310.317919814)
(890, 1, 1, 0.5599788185209036),(48, 12, 20, 0.5599788185209036),365,1738946.0599788185,(0, 1125675.5599788185)
(891, 1, 1, 0.7990116341970861),(49, 12, 20, 0.7990116341970861),365,1739311.2990116342,(0, 1126040.7990116342)
(892, 1, 1, 0.04539474006742239),(50, 12, 21, 0.04539474006742239),366,1739676.54539474,(0, 1126406.04539474)
(893, 1, 1, 0.28827462904155254),(51, 12, 21, 0.28827462904155254),365,1740041.788274629,(0, 1126771.288274629)
(894, 1, 1, 0.528776126448065),(52, 12, 20, 0.528776126448065),365,1740407.0287761264,(0, 1127136.5287761264)
(895, 1, 1, 0.7754918257705867),(53, 12, 20, 0.7754918257705867),365,1740772.2754918258,(0, 1127501.7754918258)
(896, 1, 2, 0.014147079084068537),(54, 12, 21, 0.014147079084068537),366,1741137.514147079,(0, 1127867.014147079)
(897, 1, 2, 0.2536768699064851),(55, 12, 21, 0.2536768699064851),365,1741502.75367687,(0, 1128232.25367687)
(898, 1, 2, 0.498504055198282),(56, 12, 20, 0.498504055198282),365,1741867.9985040552,(0, 1128597.4985040552)
(899, 1, 2, 0.7386577459983528),(57, 12, 20, 0.7386577459983528),365,1742233.238657746,(0, 1128962.738657746)
(900, 1, 1, 0.9845058829523623),(58, 12, 20, 0.9845058829523623),365,1742598.484505883,(0, 1129327.984505883)
(901, 1, 2, 0.22727272100746632),(59, 12, 21, 0.22727272100746632),366,1742963.727272721,(0, 1129693.227272721)
(902, 1, 2, 0.4670660097617656),(60, 12, 20, 0.4670660097617656),365,1743328.9670660098,(0, 1130058.4670660098)
(903, 1, 2, 0.7166622211225331),(61, 12, 20, 0.7166622211225331),365,1743694.2166622211,(0, 1130423.7166622211)
(904, 1, 1, 0.9616398601792753),(62, 12, 20, 0.9616398601792753),365,1744059.4616398602,(0, 1130788.9616398602)
(905, 1, 2, 0.20486392360180616),(63, 12, 21, 0.20486392360180616),366,1744424.7048639236,(0, 1131154.2048639236)
(906, 1, 2, 0.45315282978117466),(64, 12, 20, 0.45315282978117466),365,1744789.9531528298,(0, 1131519.4531528298)
(907, 1, 2, 0.6927136457525194),(65, 12, 20, 0.6927136457525194),365,1745155.1927136458,(0, 1131884.6927136458)
(908, 1, 1, 0.9363382905721664),(66, 12, 20, 0.9363382905721664),365,1745520.4363382906,(0, 1132249.9363382906)
(909, 1, 2, 0.17928091390058398),(67, 12, 21, 0.17928091390058398),366,1745885.679280914,(0, 1132615.179280914)
(910, 1, 2, 0.41624390077777207),(68, 12, 20, 0.41624390077777207),365,1746250.9162439008,(0, 1132980.4162439008)
(911, 1, 2, 0.6633523213677108),(69, 12, 20, 0.6633523213677108),365,1746616.1633523214,(0, 1133345.6633523214)
(912, 1, 1, 0.9029652988538146),(70, 12, 20, 0.9029652988538146),365,1746981.4029652989,(0, 1133710.9029652989)
(913, 1, 2, 0.13857876509428024),(71, 12, 21, 0.13857876509428024),366,1747346.638578765,(0, 1134076.138578765)
(914, 1, 2, 0.38309572567231953),(72, 12, 20, 0.38309572567231953),365,1747711.8830957257,(0, 1134441.3830957257)
(915, 1, 2, 0.621820070547983),(73, 12, 20, 0.621820070547983),365,1748077.1218200705,(0, 1134806.6218200705)
(916, 1, 1, 0.8675276022404432),(74, 12, 20, 0.8675276022404432),365,1748442.3675276022,(0, 1135171.8675276022)
(917, 1, 2, 0.11562933353707194),(75, 12, 21, 0.11562933353707194),366,1748807.6156293335,(0, 1135537.1156293335)
(918, 1, 2, 0.35483519546687603),(76, 12, 20, 0.35483519546687603),365,1749172.8548351955,(0, 1135902.3548351955)
(919, 1, 2, 0.6049056460615247),(77, 12, 20, 0.6049056460615247),365,1749538.104905646,(0, 1136267.604905646)
(920, 1, 1, 0.8477675609756261),(78, 12, 20, 0.8477675609756261),365,1749903.347767561,(0, 1136632.847767561)
(921, 1, 2, 0.08645884227007627),(79, 12, 21, 0.08645884227007627),366,1750268.5864588423,(0, 1136998.0864588423)
(922, 1, 2, 0.33537863683886826),(80, 12, 20, 0.33537863683886826),365,1750633.8353786368,(0, 1137363.3353786368)
